ind,gameID,winnerTotal,loserTotal,GoldDifference,bin
0,2886588148,2259.6666666666665,5661.0,-3401.3333333333335,5
0,2886588148,2984.3333333333335,3312.0,-327.6666666666667,6
0,2886588148,1725.6666666666667,3778.3333333333335,-2052.6666666666665,7
0,2886588148,4439.666666666667,3449.0,990.6666666666666,8
0,2886588148,4244.333333333333,4622.0,-377.6666666666667,9
0,2886629072,1250.0,1505.0,-255.0,1
0,2886629072,1146.5,1184.0,-37.5,2
0,2886629072,3046.5,3431.0,-384.5,3
0,2886629072,2958.5,2891.0,67.5,4
0,2886629072,3880.0,2281.5,1598.5,5
0,2886629072,3055.5,3503.0,-447.5,6
0,2886629072,4929.0,3638.0,1291.0,7
0,2886629072,2358.5,1698.0,660.5,8
0,2886629072,2496.5,1663.5,833.0,9
0,2886667123,962.3333333333334,954.3333333333334,8.0,1
0,2886667123,2529.0,2402.3333333333335,126.66666666666667,2
0,2886667123,3428.3333333333335,2442.0,986.3333333333334,3
0,2886667123,2465.6666666666665,2478.3333333333335,-12.666666666666666,4
0,2886667123,3602.6666666666665,3167.6666666666665,435.0,5
0,2886667123,4898.666666666667,2894.6666666666665,2004.0,6
0,2886667123,3981.3333333333335,2901.6666666666665,1079.6666666666667,7
0,2886667123,6368.0,2348.3333333333335,4019.6666666666665,8
0,2886667123,3166.3333333333335,5373.0,-2206.6666666666665,9
0,2886706280,7000.0,7000.0,0.0,1
0,2886706280,125.0,1500.0,-1375.0,2
0,2886706280,2316.0,3557.0,-1241.0,3
0,2886706280,4726.0,5754.0,-1028.0,4
0,2886706280,6940.0,7818.0,-878.0,5
0,2886706280,10201.0,4727.0,5474.0,6
0,2886706280,10377.0,6900.0,3477.0,7
0,2886706280,12608.0,8986.0,3622.0,8
0,2886706280,14903.0,11201.0,3702.0,9
0,2886740577,7000.0,7000.0,0.0,1
0,2886740577,1402.0,250.0,1152.0,2
0,2886740577,2240.0,2521.0,-281.0,3
0,2886740577,3787.0,4853.0,-1066.0,4
0,2886740577,6547.0,5098.0,1449.0,5
0,2886740577,5452.0,1985.0,3467.0,6
0,2886740577,8517.0,2329.0,6188.0,7
0,2886740577,1481.0,3015.0,-1534.0,8
0,2886740577,3656.0,4473.0,-817.0,9
0,2886745839,3254.0,3172.0,82.0,1
0,2886745839,3266.3333333333335,4565.0,-1298.6666666666667,2
0,2886745839,5406.666666666667,3964.6666666666665,1442.0,3
0,2886745839,4415.333333333333,3232.6666666666665,1182.6666666666667,4
0,2886745839,3323.0,6761.666666666667,-3438.6666666666665,5
0,2886745839,5417.0,7333.666666666667,-1916.6666666666667,6
0,2886745839,4331.0,4581.0,-250.0,7
0,2886745839,3774.6666666666665,5386.666666666667,-1612.0,8
0,2886745839,5185.666666666667,7502.333333333333,-2316.6666666666665,9
0,2887041071,7000.0,7000.0,0.0,1
0,2887041071,0.0,0.0,0.0,2
0,2887041071,3476.0,1083.0,2393.0,3
0,2887041071,4657.0,3854.0,803.0,4
0,2887041071,4993.0,4528.0,465.0,5
0,2887041071,3432.0,7126.0,-3694.0,6
0,2887041071,3985.0,7633.0,-3648.0,7
0,2887041071,7302.0,5229.0,2073.0,8
0,2887041071,7082.0,3903.0,3179.0,9
0,2887045532,3532.5,3526.5,6.0,1
0,2887045532,2982.5,2822.5,160.0,2
0,2887045532,5678.0,3383.0,2295.0,3
0,2887045532,3882.5,2866.5,1016.0,4
0,2887045532,3568.5,4090.0,-521.5,5
0,2887045532,7656.0,3475.5,4180.5,6
0,2887045532,8940.5,6796.5,2144.0,7
0,2887045532,4318.5,5363.0,-1044.5,8
0,2887045532,5921.5,2737.0,3184.5,9
0,2887064208,4207.5,3500.0,707.5,1
0,2887064208,2900.0,3729.0,-829.0,2
0,2887064208,6085.0,5507.5,577.5,3
0,2887064208,9294.5,4032.0,5262.5,4
0,2887064208,10043.0,4685.5,5357.5,5
0,2887064208,5002.5,3880.5,1122.0,6
0,2887064208,5579.0,2852.5,2726.5,7
0,2887064208,8426.5,3655.0,4771.5,8
0,2887064208,6467.0,3624.0,2843.0,9
0,2887076159,7000.0,7000.0,0.0,1
0,2887076159,350.0,165.0,185.0,2
0,2887076159,2629.0,2271.0,358.0,3
0,2887076159,2789.0,3735.0,-946.0,4
0,2887076159,4980.0,3622.0,1358.0,5
0,2887076159,7097.0,4075.0,3022.0,6
0,2887076159,6746.0,3257.0,3489.0,7
0,2887076159,5118.0,5649.0,-531.0,8
0,2887076159,8116.0,7180.0,936.0,9
0,2887193217,4207.5,3550.0,657.5,1
0,2887193217,3053.5,3198.0,-144.5,2
0,2887193217,5084.0,4919.0,165.0,3
0,2887193217,4726.0,6900.5,-2174.5,4
0,2887193217,3231.0,4525.5,-1294.5,5
0,2887193217,6000.5,5421.0,579.5,6
0,2887193217,8051.5,1811.5,6240.0,7
0,2887193217,3938.5,5009.0,-1070.5,8
0,2887193217,6067.5,6260.5,-193.0,9
0,2887241718,949.3333333333334,996.3333333333334,-47.0,1
0,2887241718,1718.0,1947.6666666666667,-229.66666666666666,2
0,2887241718,2475.6666666666665,3462.6666666666665,-987.0,3
0,2887241718,2877.6666666666665,2091.3333333333335,786.3333333333334,4
0,2887241718,3524.0,2202.6666666666665,1321.3333333333333,5
0,2887241718,3158.6666666666665,2537.0,621.6666666666666,6
0,2887241718,1998.6666666666667,3120.0,-1121.3333333333333,7
0,2887241718,4822.0,2832.0,1990.0,8
0,2887241718,5204.666666666667,3497.6666666666665,1707.0,9
0,2887315275,3785.0,3550.0,235.0,1
0,2887315275,4192.5,3727.0,465.5,2
0,2887315275,8320.0,5677.5,2642.5,3
0,2887315275,7770.0,11173.5,-3403.5,4
0,2887315275,7768.0,7351.0,417.0,5
0,2887315275,5538.5,5322.0,216.5,6
0,2887315275,3431.0,5598.0,-2167.0,7
0,2887315275,3374.0,4226.5,-852.5,8
0,2887315275,5514.5,6721.5,-1207.0,9
0,2888086225,3187.3333333333335,2988.3333333333335,199.0,1
0,2888086225,4426.0,5028.333333333333,-602.3333333333334,2
0,2888086225,3692.0,3614.3333333333335,77.66666666666667,3
0,2888086225,4477.333333333333,4501.0,-23.666666666666668,4
0,2888086225,4429.666666666667,3526.0,903.6666666666666,5
0,2888086225,4135.333333333333,2901.6666666666665,1233.6666666666667,6
0,2888086225,6360.666666666667,4494.0,1866.6666666666667,7
0,2888086225,5608.0,4213.666666666667,1394.3333333333333,8
0,2888086225,7282.333333333333,4399.0,2883.3333333333335,9
0,2888587974,3525.0,4279.0,-754.0,1
0,2888587974,3304.5,2879.5,425.0,2
0,2888587974,6589.0,3883.5,2705.5,3
0,2888587974,3679.0,6130.5,-2451.5,4
0,2888587974,4891.5,5814.0,-922.5,5
0,2888587974,5162.0,5016.5,145.5,6
0,2888587974,2721.0,5197.0,-2476.0,7
0,2888587974,8031.5,3768.5,4263.0,8
0,2888587974,2488.5,3857.0,-1368.5,9
0,2889092577,3775.0,3600.0,175.0,1
0,2889092577,3459.0,3504.5,-45.5,2
0,2889092577,5015.5,4198.0,817.5,3
0,2889092577,5885.0,3820.5,2064.5,4
0,2889092577,2434.0,4609.0,-2175.0,5
0,2889092577,4327.0,3410.5,916.5,6
0,2889092577,4973.0,3734.5,1238.5,7
0,2889092577,6134.0,6574.5,-440.5,8
0,2889092577,4986.0,2954.0,2032.0,9
0,2889855187,7000.0,7000.0,0.0,1
0,2889855187,150.0,1400.0,-1250.0,2
0,2889855187,2917.0,3644.0,-727.0,3
0,2889855187,4727.0,5109.0,-382.0,4
0,2889855187,6194.0,7631.0,-1437.0,5
0,2889855187,7730.0,4362.0,3368.0,6
0,2889855187,4715.0,8009.0,-3294.0,7
0,2889855187,4814.0,4960.0,-146.0,8
0,2889855187,5446.0,5962.0,-516.0,9
0,2890359159,7000.0,7000.0,0.0,1
0,2890359159,50.0,25.0,25.0,2
0,2890359159,2265.0,2493.0,-228.0,3
0,2890359159,3491.0,2422.0,1069.0,4
0,2890359159,5710.0,4548.0,1162.0,5
0,2890359159,975.0,2774.0,-1799.0,6
0,2890359159,3287.0,4926.0,-1639.0,7
0,2890359159,7790.0,2946.0,4844.0,8
0,2890359159,6670.0,2625.0,4045.0,9
0,2890392192,7000.0,7000.0,0.0,1
0,2890392192,115.0,1400.0,-1285.0,2
0,2890392192,1885.0,2538.0,-653.0,3
0,2890392192,2794.0,4427.0,-1633.0,4
0,2890392192,4398.0,2321.0,2077.0,5
0,2890392192,6619.0,2559.0,4060.0,6
0,2890392192,4486.0,5110.0,-624.0,7
0,2890392192,8316.0,1226.0,7090.0,8
0,2890392192,1099.0,3645.0,-2546.0,9
0,2890773023,1165.6666666666667,1087.3333333333333,78.33333333333333,1
0,2890773023,2959.6666666666665,3399.3333333333335,-439.6666666666667,2
0,2890773023,3309.3333333333335,4108.666666666667,-799.3333333333334,3
0,2890773023,3625.6666666666665,2709.6666666666665,916.0,4
0,2890773023,3365.3333333333335,3253.0,112.33333333333333,5
0,2890773023,4324.333333333333,4647.333333333333,-323.0,6
0,2890773023,3402.3333333333335,3862.0,-459.6666666666667,7
0,2890773023,4341.333333333333,4238.333333333333,103.0,8
0,2890773023,4094.0,4333.333333333333,-239.33333333333334,9
0,2890777411,1250.0,1250.0,0.0,1
0,2890777411,1019.0,1138.0,-119.0,2
0,2890777411,3537.5,3312.5,225.0,3
0,2890777411,1977.5,1039.0,938.5,4
0,2890777411,3423.5,1430.0,1993.5,5
0,2890777411,2745.5,2709.5,36.0,6
0,2890777411,3387.0,2319.0,1068.0,7
0,2890777411,2964.0,2196.0,768.0,8
0,2890777411,3873.5,3089.5,784.0,9
0,2890809737,1133.6666666666667,952.6666666666666,181.0,1
0,2890809737,3573.0,2820.6666666666665,752.3333333333334,2
0,2890809737,1553.6666666666667,2821.3333333333335,-1267.6666666666667,3
0,2890809737,3710.3333333333335,3304.6666666666665,405.6666666666667,4
0,2890809737,3296.0,2790.0,506.0,5
0,2890809737,3319.0,3288.6666666666665,30.333333333333332,6
0,2890809737,3875.6666666666665,5024.333333333333,-1148.6666666666667,7
0,2890809737,5665.333333333333,3273.3333333333335,2392.0,8
0,2890809737,4989.333333333333,2715.3333333333335,2274.0,9
0,2890900577,991.0,944.6666666666666,46.333333333333336,1
0,2890900577,2398.3333333333335,2297.3333333333335,101.0,2
0,2890900577,2443.3333333333335,3534.0,-1090.6666666666667,3
0,2890900577,1985.0,3105.6666666666665,-1120.6666666666667,4
0,2890900577,2636.6666666666665,2909.0,-272.3333333333333,5
0,2890900577,3294.3333333333335,3073.3333333333335,221.0,6
0,2890900577,3231.6666666666665,5053.333333333333,-1821.6666666666667,7
0,2890900577,2013.0,4567.0,-2554.0,8
0,2890900577,2285.0,3975.0,-1690.0,9
0,2890943560,1283.25,1181.25,102.0,1
0,2890943560,2541.5,2253.75,287.75,2
0,2890943560,2867.5,2281.75,585.75,3
0,2890943560,3131.75,3318.0,-186.25,4
0,2890943560,3804.5,4440.25,-635.75,5
0,2890943560,5029.5,3251.75,1777.75,6
0,2890943560,4236.5,2752.75,1483.75,7
0,2890943560,2695.75,3135.0,-439.25,8
0,2890943560,4009.25,4248.25,-239.0,9
0,2891063899,944.0,941.0,3.0,1
0,2891063899,3492.6666666666665,3094.6666666666665,398.0,2
0,2891063899,2505.3333333333335,2113.6666666666665,391.6666666666667,3
0,2891063899,3540.6666666666665,3187.6666666666665,353.0,4
0,2891063899,3394.3333333333335,3936.0,-541.6666666666666,5
0,2891063899,3817.6666666666665,3351.6666666666665,466.0,6
0,2891063899,4149.333333333333,3850.6666666666665,298.6666666666667,7
0,2891063899,3816.0,3547.6666666666665,268.3333333333333,8
0,2891063899,3538.3333333333335,2721.0,817.3333333333334,9
0,2891096392,1250.0,1250.0,0.0,1
0,2891096392,1595.5,957.5,638.0,2
0,2891096392,2458.5,2795.5,-337.0,3
0,2891096392,2293.0,3231.5,-938.5,4
0,2891096392,2907.0,1672.0,1235.0,5
0,2891096392,5027.0,1919.0,3108.0,6
0,2891096392,4397.5,2318.0,2079.5,7
0,2891096392,4411.0,3171.5,1239.5,8
0,2891096392,3908.5,3299.5,609.0,9
0,2891122191,977.6666666666666,957.6666666666666,20.0,1
0,2891122191,2997.6666666666665,2264.3333333333335,733.3333333333334,2
0,2891122191,3671.0,2260.6666666666665,1410.3333333333333,3
0,2891122191,3330.0,3211.6666666666665,118.33333333333333,4
0,2891122191,4008.6666666666665,2175.6666666666665,1833.0,5
0,2891122191,4361.0,3615.6666666666665,745.3333333333334,6
0,2891122191,5156.0,3416.0,1740.0,7
0,2891122191,4523.666666666667,3586.6666666666665,937.0,8
0,2891122191,4856.333333333333,3731.0,1125.3333333333333,9
0,2891678880,3600.0,3550.0,50.0,1
0,2891678880,3579.5,1539.0,2040.5,2
0,2891678880,4412.5,2345.5,2067.0,3
0,2891678880,4685.5,5277.5,-592.0,4
0,2891678880,6256.0,4359.0,1897.0,5
0,2891678880,2283.0,4013.0,-1730.0,6
0,2891678880,4405.0,5444.0,-1039.0,7
0,2891678880,3759.5,5596.5,-1837.0,8
0,2891678880,4521.5,2940.5,1581.0,9
0,2891806516,3505.0,3632.5,-127.5,1
0,2891806516,2918.0,3353.0,-435.0,2
0,2891806516,4910.5,4163.5,747.0,3
0,2891806516,2959.0,3040.5,-81.5,4
0,2891806516,3328.0,4607.0,-1279.0,5
0,2891806516,2684.0,3117.0,-433.0,6
0,2891806516,4441.5,4009.0,432.5,7
0,2891806516,5138.0,4536.0,602.0,8
0,2891806516,3521.0,5779.5,-2258.5,9
0,2891852675,975.6666666666666,998.3333333333334,-22.666666666666668,1
0,2891852675,2212.6666666666665,2598.6666666666665,-386.0,2
0,2891852675,4507.0,4672.333333333333,-165.33333333333334,3
0,2891852675,4679.333333333333,4382.666666666667,296.6666666666667,4
0,2891852675,3245.6666666666665,3316.3333333333335,-70.66666666666667,5
0,2891852675,4579.333333333333,2625.6666666666665,1953.6666666666667,6
0,2891852675,4796.333333333333,3573.0,1223.3333333333333,7
0,2891852675,4031.0,3692.6666666666665,338.3333333333333,8
0,2891852675,4403.0,3147.6666666666665,1255.3333333333333,9
0,2891883759,1250.0,1250.0,0.0,1
0,2891883759,1056.0,1105.0,-49.0,2
0,2891883759,2841.0,3034.0,-193.0,3
0,2891883759,2305.0,2396.5,-91.5,4
0,2891883759,2567.5,3401.0,-833.5,5
0,2891883759,3695.0,2754.5,940.5,6
0,2891883759,1807.0,3199.0,-1392.0,7
0,2891883759,3633.5,3455.5,178.0,8
0,2891883759,3627.5,2838.5,789.0,9
0,2891960983,954.3333333333334,943.6666666666666,10.666666666666666,1
0,2891960983,2034.0,2850.6666666666665,-816.6666666666666,2
0,2891960983,2764.6666666666665,1970.0,794.6666666666666,3
0,2891960983,3107.6666666666665,2389.6666666666665,718.0,4
0,2891960983,3273.6666666666665,3334.6666666666665,-61.0,5
0,2891960983,3140.3333333333335,4392.0,-1251.6666666666667,6
0,2891960983,4242.0,3564.0,678.0,7
0,2891960983,4286.0,2243.6666666666665,2042.3333333333333,8
0,2891960983,3221.6666666666665,3410.6666666666665,-189.0,9
0,2892486300,7000.0,7000.0,0.0,1
0,2892486300,250.0,1515.0,-1265.0,2
0,2892486300,3243.0,1277.0,1966.0,3
0,2892486300,5220.0,2423.0,2797.0,4
0,2892486300,6402.0,4974.0,1428.0,5
0,2892486300,6758.0,6261.0,497.0,6
0,2892486300,2202.0,6654.0,-4452.0,7
0,2892486300,4599.0,5738.0,-1139.0,8
0,2892486300,7394.0,2538.0,4856.0,9
0,2892992073,3500.0,4945.0,-1445.0,1
0,2892992073,3578.0,3205.5,372.5,2
0,2892992073,6768.0,4368.5,2399.5,3
0,2892992073,10581.5,7609.5,2972.0,4
0,2892992073,12476.0,6011.5,6464.5,5
0,2892992073,7099.5,8329.5,-1230.0,6
0,2892992073,6057.0,5647.5,409.5,7
0,2892992073,4800.5,4092.5,708.0,8
0,2892992073,3755.0,4829.0,-1074.0,9
0,2894015404,3650.0,3525.0,125.0,1
0,2894015404,3540.5,3144.5,396.0,2
0,2894015404,5902.0,5134.0,768.0,3
0,2894015404,5601.0,3488.5,2112.5,4
0,2894015404,4193.0,4587.0,-394.0,5
0,2894015404,4374.5,5971.0,-1596.5,6
0,2894015404,4399.5,5218.0,-818.5,7
0,2894015404,3476.5,4373.5,-897.0,8
0,2894015404,3477.5,4495.5,-1018.0,9
0,2894030627,7000.0,7000.0,0.0,1
0,2894030627,165.0,510.0,-345.0,2
0,2894030627,1955.0,2660.0,-705.0,3
0,2894030627,4579.0,4356.0,223.0,4
0,2894030627,7252.0,4738.0,2514.0,5
0,2894030627,8058.0,5263.0,2795.0,6
0,2894030627,9474.0,8957.0,517.0,7
0,2894030627,2059.0,3826.0,-1767.0,8
0,2894030627,1978.0,3862.0,-1884.0,9
0,2894533489,3500.0,3787.5,-287.5,1
0,2894533489,2872.0,4544.0,-1672.0,2
0,2894533489,5375.0,4281.5,1093.5,3
0,2894533489,6549.5,7520.5,-971.0,4
0,2894533489,5899.5,6967.5,-1068.0,5
0,2894533489,6301.0,8898.0,-2597.0,6
0,2894533489,3921.5,8951.5,-5030.0,7
0,2894533489,3845.5,2977.0,868.5,8
0,2894533489,8367.0,3316.0,5051.0,9
0,2894563082,3550.0,3500.0,50.0,1
0,2894563082,3411.5,3468.5,-57.0,2
0,2894563082,3318.0,4672.0,-1354.0,3
0,2894563082,3969.5,6349.5,-2380.0,4
0,2894563082,7602.0,6147.5,1454.5,5
0,2894563082,3703.0,3809.5,-106.5,6
0,2894563082,6248.0,3673.5,2574.5,7
0,2894563082,4535.5,3968.0,567.5,8
0,2894563082,3298.5,4272.5,-974.0,9
0,2895115928,7000.0,7000.0,0.0,1
0,2895115928,150.0,515.0,-365.0,2
0,2895115928,2524.0,2757.0,-233.0,3
0,2895115928,4516.0,3292.0,1224.0,4
0,2895115928,5087.0,5200.0,-113.0,5
0,2895115928,4201.0,8235.0,-4034.0,6
0,2895115928,6392.0,3613.0,2779.0,7
0,2895115928,8203.0,3501.0,4702.0,8
0,2895115928,2709.0,4817.0,-2108.0,9
0,2895119363,7000.0,7000.0,0.0,1
0,2895119363,685.0,65.0,620.0,2
0,2895119363,2898.0,2215.0,683.0,3
0,2895119363,5383.0,4447.0,936.0,4
0,2895119363,6739.0,3917.0,2822.0,5
0,2895119363,2183.0,2674.0,-491.0,6
0,2895119363,3268.0,4265.0,-997.0,7
0,2895119363,4223.0,4831.0,-608.0,8
0,2895119363,7413.0,4425.0,2988.0,9
0,2895147142,7000.0,7000.0,0.0,1
0,2895147142,100.0,65.0,35.0,2
0,2895147142,2154.0,2050.0,104.0,3
0,2895147142,4778.0,2199.0,2579.0,4
0,2895147142,6228.0,2713.0,3515.0,5
0,2895147142,2297.0,1763.0,534.0,6
0,2895147142,5095.0,3322.0,1773.0,7
0,2895147142,8761.0,881.0,7880.0,8
0,2895147142,5224.0,4231.0,993.0,9
0,2895799030,3507.5,3527.5,-20.0,1
0,2895799030,4146.5,2736.0,1410.5,2
0,2895799030,4960.5,2726.0,2234.5,3
0,2895799030,5377.0,3891.5,1485.5,4
0,2895799030,2986.0,2658.0,328.0,5
0,2895799030,3783.0,3963.5,-180.5,6
0,2895799030,5327.5,3900.5,1427.0,7
0,2895799030,5605.0,3642.0,1963.0,8
0,2895799030,3014.0,4409.5,-1395.5,9
0,2895839932,3730.0,3527.5,202.5,1
0,2895839932,2802.0,3961.5,-1159.5,2
0,2895839932,3902.0,4200.0,-298.0,3
0,2895839932,4995.5,7528.0,-2532.5,4
0,2895839932,7189.0,6726.5,462.5,5
0,2895839932,4151.5,5947.0,-1795.5,6
0,2895839932,6132.0,2695.5,3436.5,7
0,2895839932,1817.5,5140.5,-3323.0,8
0,2895839932,3571.0,5404.0,-1833.0,9
0,2895844104,3920.0,3709.5,210.5,1
0,2895844104,4341.5,3307.0,1034.5,2
0,2895844104,6730.0,4458.5,2271.5,3
0,2895844104,11557.5,2802.5,8755.0,4
0,2895844104,9741.0,3765.0,5976.0,5
0,2895844104,11264.5,2845.0,8419.5,6
0,2895844104,9823.0,4660.0,5163.0,7
0,2895844104,2468.0,6480.5,-4012.5,8
0,2895844104,7665.5,5882.0,1783.5,9
0,2896097800,7000.0,7000.0,0.0,1
0,2896097800,100.0,15.0,85.0,2
0,2896097800,2983.0,2221.0,762.0,3
0,2896097800,6012.0,961.0,5051.0,4
0,2896097800,4077.0,3158.0,919.0,5
0,2896097800,5128.0,4377.0,751.0,6
0,2896097800,7809.0,5877.0,1932.0,7
0,2896097800,6393.0,5644.0,749.0,8
0,2896097800,8849.0,3249.0,5600.0,9
0,2896112362,3587.5,4200.0,-612.5,1
0,2896112362,2498.0,2269.5,228.5,2
0,2896112362,5074.0,2563.0,2511.0,3
0,2896112362,5266.5,3475.5,1791.0,4
0,2896112362,3489.5,3351.5,138.0,5
0,2896112362,4819.0,2705.0,2114.0,6
0,2896112362,3955.5,7142.5,-3187.0,7
0,2896112362,3636.0,4946.0,-1310.0,8
0,2896112362,4422.5,6068.0,-1645.5,9
0,2896141492,7000.0,7000.0,0.0,1
0,2896141492,100.0,1475.0,-1375.0,2
0,2896141492,3191.0,1411.0,1780.0,3
0,2896141492,5819.0,3776.0,2043.0,4
0,2896141492,1260.0,4530.0,-3270.0,5
0,2896141492,4887.0,1571.0,3316.0,6
0,2896141492,8129.0,3426.0,4703.0,7
0,2896141492,2271.0,6376.0,-4105.0,8
0,2896141492,4222.0,6572.0,-2350.0,9
0,2896146223,7000.0,7000.0,0.0,1
0,2896146223,0.0,440.0,-440.0,2
0,2896146223,3134.0,2074.0,1060.0,3
0,2896146223,4909.0,3210.0,1699.0,4
0,2896146223,6261.0,3756.0,2505.0,5
0,2896146223,2383.0,5977.0,-3594.0,6
0,2896146223,4775.0,4165.0,610.0,7
0,2896146223,5298.0,5060.0,238.0,8
0,2896146223,4463.0,3362.0,1101.0,9
0,2896176718,7000.0,7000.0,0.0,1
0,2896176718,100.0,50.0,50.0,2
0,2896176718,1776.0,2570.0,-794.0,3
0,2896176718,4419.0,4014.0,405.0,4
0,2896176718,1225.0,4100.0,-2875.0,5
0,2896176718,3797.0,4293.0,-496.0,6
0,2896176718,3584.0,1286.0,2298.0,7
0,2896176718,6480.0,2014.0,4466.0,8
0,2896176718,5116.0,2330.0,2786.0,9
0,2896182561,3607.5,4357.5,-750.0,1
0,2896182561,3791.0,2972.0,819.0,2
0,2896182561,4753.0,4829.0,-76.0,3
0,2896182561,3387.0,4792.5,-1405.5,4
0,2896182561,5184.5,2752.5,2432.0,5
0,2896182561,4187.5,5101.5,-914.0,6
0,2896182561,4372.5,3173.5,1199.0,7
0,2896182561,5975.5,3456.5,2519.0,8
0,2896182561,4300.0,2882.0,1418.0,9
